Energy,ICspect
5411.51781196581,406.055845761728
5436.47371916972,490.937576231694
5461.42962637363,529.937290231408
5486.38553357753,555.172399290046
5511.34144078144,463.408366349543
5536.29734798535,516.172685290332
5561.25325518926,555.172399290046
5586.20916239316,543.701895172483
5611.16506959707,578.113407525172
5636.12097680098,543.701895172483
5661.07688400488,626.289524818937
5686.03279120879,601.054415760298
5710.9886984127,584.99570999571
5735.94460561661,665.289238818651
5760.90051282051,747.876868465104
5785.85642002442,752.465070112129
5810.81232722833,738.700465171053
5835.76823443223,761.641473406179
5860.72414163614,791.464784111843
5885.68004884005,745.582767641591
5910.63595604396,802.935288229406
5935.59186324786,812.111691523456
5960.54777045177,860.287808817221
5985.50367765568,913.05212775801
6010.45958485959,981.875152463388
6035.41549206349,938.287236816649
6060.3713992674,933.699035169623
6085.32730647131,954.345942581237
6110.28321367521,979.581051639875
6135.23912087912,1057.5804796393
6160.19502808303,1004.81616069851
6185.15093528694,1130.99170599171
6210.10684249084,1112.63889940361
6235.06274969475,1238.8144446968
6260.01865689866,1261.75545293192
6284.97456410256,1227.34394057923
6309.93047130647,1208.99113399113
6334.88637851038,1231.93214222626
6359.84228571429,1289.28466281407
6384.79819291819,1225.04983975572
6409.7541001221,1383.34279657809
6434.71000732601,1410.87200646024
6459.66591452991,1459.04812375401
6484.62182173382,1399.40150234268
6509.57772893773,1470.51862787157
6534.53363614164,1615.04697975286
6559.48954334554,1472.81272869508
6584.44545054945,1715.98741598742
6609.40135775336,1562.28266081207
6634.35726495727,1665.51719787014
6659.31317216117,1688.45820610526
6684.26907936508,1615.04697975286
6709.22498656899,1644.87029045853
6734.18089377289,1725.16381928147
6759.1368009768,1734.34022257552
6784.09270818071,1826.10425551602
6809.04861538462,1771.04583575172
6834.00452258852,1741.22252504605
6858.96042979243,1823.81015469251
6883.91633699634,1734.34022257552
6908.87224420024,1860.51576786871
6933.82815140415,1846.75116292763
6958.78405860806,1867.39807033925
6983.73996581197,1844.45706210412
7008.69587301587,1844.45706210412
7033.65178021978,1995.86771645595
7058.60768742369,2027.98512798513
7083.5635946276,2172.51347986642
7108.5195018315,2177.10168151345
7133.47540903541,2163.33707657237
7158.43131623932,2300.98312598313
7183.38722344322,2273.45391610097
7208.34313064713,2468.45248609954
7233.29903785104,2681.80386268622
7258.25494505495,2594.62803139274
7283.21085225885,2622.15724127489
7308.16675946276,2920.39034833152
7333.12266666667,2872.21423103776
7358.07857387057,2968.56646562529
7383.03448107448,3117.68301915361
7407.99038827839,3058.03639774228
7432.9462954823,3106.21251503604
7457.9022026862,3062.62459938931
7482.85810989011,3303.50518585813
7507.81401709402,3145.21222903576
7532.76992429792,3200.27064880006
7557.72583150183,3136.03582574171
7582.68173870574,3053.44819609525
7607.63764590965,3067.21280103633
7632.59355311355,3101.62431338902
7657.54946031746,2892.86113844937
7682.50536752137,3046.56589362472
7707.46127472528,2998.38977633095
7732.41718192918,2846.97912197912
7757.37308913309,2865.33192856722
7782.328996337,2856.15552527317
7807.2849035409,3142.91812821225
7832.24081074481,3145.21222903576
7857.19671794872,3294.32878256408
7882.15262515263,3496.20965503318
7907.10853235653,3828.85427444251
7932.06443956044,4264.7334309099
7957.02034676435,4705.20078902432
7981.97625396825,5246.60858337329
8006.93216117216,6317.95366795367
8031.88806837607,7189.71198088845
8056.84397557998,8742.81823840647
8081.79988278388,9763.69310486958
8106.75578998779,11562.2681505034
8131.7116971917,13390.666506843
8156.6676043956,15664.120422944
8181.62351159951,17740.2816682228
8206.57941880342,19910.5010472658
8231.53532600733,21867.369049722
8256.49123321123,24503.290895938
8281.44714041514,26320.2187481599
8306.40304761905,27639.3267216797
8331.35895482296,29137.3745594334
8356.31486202686,30334.895189307
8381.27076923077,30619.3636914225
8406.22667643468,30779.9507490684
8431.18258363859,30048.1325863679
8456.13849084249,28983.669804258
8481.0943980464,28079.7940797941
8506.05030525031,26086.2204641616
8531.00621245421,24865.7588260529
8555.96211965812,22213.7782740724
8580.91802686203,20316.5568930275
8605.87393406594,18123.3965057494
8630.82984126984,16033.4706555295
8655.78574847375,13961.8976118976
8680.74165567766,12470.7320766144
8705.69756288156,10846.5086935675
8730.65347008547,9139.69768087415
8755.60937728938,7850.41301806008
8780.56528449328,6960.30189853719
8805.52119169719,6295.01265971854
8830.4770989011,5446.19535501888
8855.43300610501,5090.60972737443
8880.38891330891,4716.67129314188
8905.34482051282,4120.20507902861
8930.30072771673,4228.0278177337
8955.25663492064,3906.85370244194
8980.21254212454,4005.50003785298
9005.16844932845,3773.79585467821
9030.12435653236,3757.73714891362
9055.08026373626,4010.0882395
9080.03617094017,4205.08680949857
9104.99207814408,4317.49774985069
9129.94798534799,4902.4934598464
9154.90389255189,5170.90325619737
9179.8597997558,5673.31133654663
9204.81570695971,6249.13064324829
9229.77161416361,6932.77268865504
9254.72752136752,7944.47115182409
9279.68342857143,8935.52270758153
9304.63933577534,10291.3362942775
9329.59524297924,11738.9139139139
9354.55115018315,13122.256710492
9379.50705738706,14744.1859927154
9404.46296459096,15978.4122357652
9429.41887179487,17692.1055509291
9454.37477899878,19355.3286479757
9479.33068620269,20630.8487058487
9504.28659340659,22050.897115603
9529.2425006105,23553.5331550037
9554.19840781441,24418.409165468
9579.15431501832,25586.1064846359
9604.11022222222,25790.2814579285
9629.06612942613,26616.157754393
9654.02203663004,26533.5701247466
9678.97794383394,26496.8645115704
9703.93385103785,25767.3404496934
9728.88975824176,25391.1079146373
9753.84566544567,24707.4658692306
9778.80157264957,22975.4197474786
9803.75747985348,22544.1287926582
9828.71338705739,21619.6061607826
9853.6692942613,20075.6763065587
9878.6252014652,18802.4503495092
9903.58110866911,17008.4635055223
9928.53701587302,15914.1774127068
9953.49292307692,14638.6573548338
9978.44883028083,13232.3735500206
10003.4047374847,11828.3838460309
10028.3606446886,10857.9791976851
10053.3165518926,9685.69367687015
10078.2724590965,8563.87837417249
10103.2283663004,7630.17933900287
10128.1842735043,6919.00808371397
10153.1401807082,6061.01437572026
10178.0960879121,5464.54816160699
10203.051995116,4840.55273761156
10228.0079023199,4365.67386714445
10252.9638095238,4012.38234032352
10277.9197167277,3484.73915091562
10302.8756239316,3342.50489985784
10327.8315311355,3037.38949033067
10352.7874383394,2830.92041621453
10377.7433455433,2732.27408080349
10402.6992527473,2663.45105609811
10427.6551599512,2645.09824951001
10452.6110671551,2580.86342645166
10477.566974359,2319.33593257123
10502.5228815629,2392.74715892363
10527.4787887668,2381.27665480607
10552.4346959707,2434.04097374686
10577.3906031746,2479.92299021711
10602.3465103785,2408.80586468822
10627.3024175824,2590.03982974571
10652.2583247863,2482.21709104062
10677.2142319902,2505.15809927575
10702.1701391941,2610.68673715733
10727.126046398,2551.040115746
10752.081953602,2801.09710550887
10777.0378608059,2888.27293680235
10801.9937680098,3030.50718786013
10826.9496752137,3349.38720232838
10851.9055824176,3340.21079903433
10876.8614896215,3739.38434232552
10901.8173968254,3739.38434232552
10926.7733040293,4019.26464279405
10951.7292112332,4088.08766749943
10976.6851184371,4464.3202025555
11001.641025641,4576.73114290761
11026.5969328449,4507.90811820224
11051.5528400488,4833.67043514102
11076.5087472527,4870.37604831723
11101.4646544567,4845.14093925859
11126.4205616606,4939.1990730226
11151.3764688645,4936.90497219909
11176.3323760684,4957.5518796107
11201.2882832723,5074.55102160984
11226.2441904762,4613.43675608381
11251.2000976801,4774.0238137297
11276.156004884,4647.8482684365
11301.1119120879,4303.73314490962
11326.0678192918,4113.32277655807
11351.0237264957,4106.44047408753
11375.9796336996,3883.91269420681
11400.9355409035,3675.14951926717
11425.8914481074,3661.38491432609
11450.8473553114,3532.91526820939
11475.8032625153,3429.68073115132
11500.7591697192,3344.79900068135
11525.7150769231,3202.56474962357
11550.670984127,3273.68187515246
11575.6268913309,2977.74286891934
11600.5827985348,2865.33192856722
11625.5387057387,2608.39263633381
11650.4946129426,2736.86228245052
11675.4505201465,2505.15809927575
11700.4064273504,2500.56989762872
11725.3623345543,2395.04125974714
11750.3182417582,2413.39406633524
11775.2741489621,2275.74801692449
11800.2300561661,2135.80786669022
11825.18596337,2108.27865680807
11850.1418705739,2154.16067327832
11875.0977777778,1998.16181727946
11900.0536849817,2126.63146339617
11925.0095921856,1970.63260739731
11949.9654993895,2092.21995104348
11974.9214065934,2078.4553461024
11999.8773137973,1892.63317939789
12024.8332210012,1890.33907857437
12049.7891282051,1991.27951480893
12074.745035409,1784.81044069279
12099.7009426129,1855.92756622168
12124.6568498169,1966.04440575029
12149.6127570208,1871.98627198627
12174.5686642247,1839.8688604571
12199.5245714286,1878.86857445681
12224.4804786325,1913.2800868095
12249.4363858364,1890.33907857437
12274.3922930403,1699.92871022283
12299.3482002442,1867.39807033925
12324.3041074481,2050.92613622025
12349.260014652,1828.39835633953
12374.2159218559,1777.92813822226
12399.1718290598,1904.10368351545
12424.1277362637,1961.45620410326
12449.0836434676,1878.86857445681
12474.0395506716,1920.16238928004
12498.9954578755,1796.28094481036
12523.9513650794,1844.45706210412
12548.9072722833,1849.04526375115
12573.8631794872,1867.39807033925
12598.8190866911,1771.04583575172
12623.774993895,1752.69302916362
12648.7309010989,1871.98627198627
12673.6868083028,1835.28065881007
12698.6427155067,1883.45677610384
12723.5986227106,1933.92699422111
12748.5545299145,1761.86943245767
12773.5104371184,1851.33936457466
12798.4663443223,1761.86943245767
12823.4222515263,1754.98712998713
12848.3781587302,1706.81101269337
12873.3340659341,1672.39950034068
12898.289973138,1768.75173492821
12923.2458803419,1695.3405085758
12948.2017875458,1727.45792010498
12973.1576947497,1853.63346539817
12998.1136019536,1805.45734810441
13023.0695091575,1741.22252504605
13048.0254163614,1812.33965057494
13072.9813235653,1798.57504563387
13097.9372307692,1679.28180281121
13122.8931379731,1844.45706210412
13147.849045177,1975.22080904434
13172.804952381,1745.81072669308
13197.7608595849,1917.86828845652
13222.7167667888,1860.51576786871
13247.6726739927,1784.81044069279
13272.6285811966,1676.9877019877
13297.5844884005,1715.98741598742
13322.5403956044,1830.69245716305
13347.4963028083,1869.69217116276
13372.4522100122,1796.28094481036
13397.4081172161,1748.10482751659
13422.36402442,1780.22223904577
13447.3199316239,1858.2216670452
13472.2758388278,1878.86857445681
13497.2317460317,1810.04554975143
13522.1876532357,1676.9877019877
13547.1435604396,1849.04526375115
13572.0994676435,1853.63346539817
13597.0553748474,1761.86943245767
13622.0112820513,1851.33936457466
13646.9671892552,1608.16467728232
13671.9230964591,1828.39835633953
13696.879003663,1706.81101269337
13721.8349108669,1800.86914645738
13746.7908180708,1741.22252504605
13771.7467252747,1793.98684398684
13796.7026324786,1844.45706210412
13821.6585396825,1683.87000445824
13846.6144468864,1690.75230692878
13871.5703540904,1709.10511351688
13896.5262612943,1640.2820888115
13921.4821684982,1693.04640775229
13946.4380757021,1732.046121752
13971.393982906,1738.92842422254
13996.3498901099,1727.45792010498
14021.3057973138,1605.87057645881
14046.2617045177,1768.75173492821
14071.2176117216,1761.86943245767
14096.1735189255,1649.45849210555
14121.1294261294,1775.63403739874
14146.0853333333,1745.81072669308
14171.0412405372,1697.63460939932
14195.9971477411,1777.92813822226
14220.9530549451,1679.28180281121
14245.908962149,1720.57561763444
14270.8648693529,1768.75173492821
14295.8207765568,1702.22281104634
14320.7766837607,1720.57561763444
14345.7325909646,1704.51691186985
14370.6884981685,1784.81044069279
14395.6444053724,1752.69302916362
14420.6003125763,1688.45820610526
14445.5562197802,1706.81101269337
14470.5121269841,1704.51691186985
14495.468034188,1784.81044069279
14520.4239413919,1725.16381928147
14545.3798485958,1697.63460939932
14570.3357557998,1649.45849210555
14595.2916630037,1738.92842422254
14620.2475702076,1743.51662586957
14645.2034774115,1695.3405085758
14670.1593846154,1709.10511351688
14695.1152918193,1713.6933151639
14720.0711990232,1761.86943245767
14745.0271062271,1683.87000445824
14769.983013431,1670.10539951716
14794.9389206349,1695.3405085758
14819.8948278388,1738.92842422254
14844.8507350427,1628.81158469394
14869.8066422466,1732.046121752
14894.7625494506,1587.51776987071
14919.7184566545,1654.04669375258
14944.6743638584,1642.57618963501
14969.6302710623,1633.39978634096
14994.5861782662,1592.10597151774
15019.5420854701,1658.6348953996
15044.497992674,1734.34022257552
15069.4538998779,1566.8708624591
15094.4098070818,1589.81187069422
15119.3657142857,1734.34022257552
15144.3216214896,1644.87029045853
15169.2775286935,1665.51719787014
15194.2334358974,1539.34165257695
15219.1893431013,1596.69417316476
15244.1452503053,1663.22309704663
15269.1011575092,1631.10568551745
15294.0570647131,1498.04783775372
15319.012971917,1605.87057645881
15343.9688791209,1555.40035834153
15368.9247863248,1603.5764756353
15393.8806935287,1498.04783775372
15418.8366007326,1592.10597151774
15443.7925079365,1582.92956822369
15468.7484151404,1431.51891387185
15493.7043223443,1569.16496328261
15518.6602295482,1580.63546740017
15543.6161367521,1534.75345092992
15568.572043956,1530.1652492829
15593.52795116,1514.10654351831
15618.4838583639,1500.34193857723
15643.4397655678,1429.22481304834
15668.3956727717,1465.93042622454
15693.3515799756,1635.69388716448
15718.3074871795,1509.51834187128
15743.2633943834,1493.45963610669
15768.2193015873,1525.57704763587
15793.1752087912,1553.10625751802
15818.1311159951,1589.81187069422
15843.087023199,1511.8124426948
15868.0429304029,1465.93042622454
15892.9988376068,1465.93042622454
15917.9547448107,1491.16553528318
15942.9106520147,1523.28294681236
15967.8665592186,1615.04697975286
15992.8224664225,1454.45992210698
16017.7783736264,1387.93099822512
16042.7342808303,1436.10711551888
16067.6901880342,1461.34222457752
16092.6460952381,1516.40064434182
16117.602002442,1470.51862787157
16142.5579096459,1555.40035834153
16167.5138168498,1481.98913198913
16192.4697240537,1514.10654351831
16217.4256312576,1491.16553528318
16242.3815384615,1461.34222457752
16267.3374456654,1410.87200646024
16292.2933528694,1495.75373693021
16317.2492600733,1484.28323281264
16342.2051672772,1484.28323281264
16367.1610744811,1420.04840975429
16392.116981685,1454.45992210698
16417.0728888889,1433.81301469537
16442.0287960928,1399.40150234268
16466.9847032967,1385.6368974016
16491.9406105006,1433.81301469537
16516.8965177045,1362.69588916648
16541.8524249084,1328.28437681379
16566.8083321123,1348.9312842254
16591.7642393162,1364.98998998999
16616.7201465201,1436.10711551888
16641.6760537241,1344.34308257838
16666.631960928,1316.81387269623
16691.5878681319,1429.22481304834
16716.5437753358,1381.04869575458
16741.4996825397,1314.51977187271
16766.4555897436,1342.04898175486
16791.4114969475,1309.93157022569
16816.3674041514,1367.2840908135
16841.3233113553,1275.520057873
16866.2792185592,1328.28437681379
16891.2351257631,1332.87257846081
16916.191032967,1374.16639328404
16941.1469401709,1270.93185622597
16966.1028473748,1392.51919987214
16991.0587545788,1397.10740151917
17016.0146617827,1293.8728644611
17040.9705689866,1229.63804140275
17065.9264761905,1261.75545293192
17090.8823833944,1342.04898175486
17115.8382905983,1286.99056199056
17140.7941978022,1282.40236034354
17165.7501050061,1339.75488093135
17190.70601221,1277.81415869651
17215.6619194139,1243.40264634382
17240.6178266178,1222.75573893221
17265.5737338217,1337.46078010784
17290.5296410256,1275.520057873
17315.4855482296,1204.40293234411
17340.4414554335,1300.75516693164
17365.3973626374,1270.93185622597
17390.3532698413,1252.57904963787
17415.3091770452,1289.28466281407
17440.2650842491,1319.10797351974
17465.220991453,1167.69731916791
17490.1768986569,1296.16696528461
17515.1328058608,1229.63804140275
17540.0887130647,1291.57876363759
17565.0446202686,1126.40350434468
17590.0005274725,1335.16667928433
17614.9564346764,1222.75573893221
17639.9123418803,1186.05012575601
17664.8682490843,1197.52062987357
17689.8241562882,1206.69703316762
17714.7800634921,1160.81501669737
17739.735970696,1222.75573893221
17764.6918778999,1234.22624304977
17789.6477851038,1172.28552081493
17814.6036923077,1153.93271422683
17839.5595995116,1098.87429446253
17864.5155067155,1149.34451257981
17889.4714139194,1190.63832740303
17914.4273211233,1091.99199199199
17939.3832283272,1103.46249610955
17964.3391355311,1096.58019363902
17989.295042735,1027.75716893364
18014.250949939,1112.63889940361
18039.2068571429,1087.40379034497
18064.1627643468,1199.81473069708
18089.1186715507,1096.58019363902
18114.0745787546,1055.28637881579
18139.0304859585,1066.75688293335
18163.9863931624,1140.16810928576
18188.9423003663,1094.2860928155
18213.8982075702,1108.05069775658
18238.8541147741,1112.63889940361
18263.810021978,963.522345875287
18288.7659291819,1039.2276730512
18313.7218363858,1119.52120187414
18338.6777435897,1066.75688293335
18363.6336507937,949.757740934212
18388.5895579976,1034.63947140418
18413.5454652015,1034.63947140418
18438.5013724054,1108.05069775658
18463.4572796093,1089.69789116848
18488.4131868132,993.345656580951
18513.3690940171,1002.522059875
18538.325001221,1165.40321834439
18563.2809084249,1110.34479858009
18588.2368156288,1089.69789116848
18613.1927228327,1009.40436234554
18638.1486300366,1002.522059875
18663.1045372405,947.463640110699
18688.0604444444,984.1692532869
18713.0163516484,1064.46278210984
18737.9722588523,1002.522059875
18762.9281660562,954.345942581237
18787.8840732601,1041.52177387471
18812.839980464,1036.93357222769
18837.7958876679,924.522631875573
18862.7517948718,945.169539287186
18887.7077020757,1009.40436234554
18912.6636092796,1057.5804796393
18937.6195164835,974.99284999285
18962.5754236874,961.228245051774
18987.5313308913,1011.69846316905
19012.4872380952,929.110833522598
19037.4431452991,910.758026934497
19062.3990525031,933.699035169623
19087.354959707,910.758026934497
19112.3108669109,947.463640110699
19137.2667741148,1048.40407634525
19162.2226813187,958.934144228262
19187.1785885226,823.582195641019
19212.1344957265,947.463640110699
19237.0904029304,979.581051639875
19262.0463101343,885.522917875859
19287.0022173382,906.169825287472
19311.9581245421,981.875152463388
19336.914031746,825.876296464532
19361.8699389499,915.346228581523
19386.8258461538,885.522917875859
19411.7817533578,942.875438463674
19436.7376605617,812.111691523456
19461.6935677656,894.699321169909
19486.6494749695,899.287522816935
19511.6053821734,890.111119522884
19536.5612893773,867.170111287758
19561.5171965812,901.581623640447
19586.4731037851,812.111691523456
19611.429010989,828.170397288044
19636.3849181929,913.05212775801
19661.3408253968,913.05212775801
19686.2967326007,874.052413758296
19711.2526398046,848.817304699658
19736.2085470085,821.288094817507
19761.1644542125,892.405220346397
19786.1203614164,853.405506346683
19811.0762686203,915.346228581523
19836.0321758242,821.288094817507
19860.9880830281,773.111977523742
19885.943990232,807.523489876431
19910.8998974359,757.053271759154
19935.8558046398,908.463926110985
19960.8117118437,768.523775876717
19985.7676190476,880.934716228834
20010.7235262515,802.935288229406
20035.6794334554,729.524061877003
20060.6353406593,825.876296464532
20085.5912478632,782.288380817793
20110.5471550672,846.523203876145
20135.5030622711,759.347372582667
20160.458969475,919.934430228548
20185.4148766789,814.405792346969
20210.3707838828,816.699893170481
20235.3266910867,851.11140552317
20260.2825982906,818.993993993994
20285.2385054945,798.347086582381
20310.1944126984,805.229389052918
20335.1503199023,738.700465171053
20360.1062271062,775.406078347255
20385.0621343101,768.523775876717
20410.018041514,734.112263524028
20434.973948718,768.523775876717
20459.9298559219,731.818162700516
20484.8857631258,763.935574229692
20509.8416703297,720.347658582953
20534.7975775336,782.288380817793
20559.7534847375,791.464784111843
20584.7093919414,779.99427999428
20609.6652991453,727.22996105349
20634.6212063492,740.994565994566
20659.5771135531,720.347658582953
20684.533020757,695.112549524314
20709.4889279609,685.936146230264
20734.4448351648,715.759456935928
20759.4007423687,674.465642112701
20784.3566495727,752.465070112129
20809.3125567766,688.230247053776
20834.2684639805,736.406364347541
20859.2243711844,704.288952818365
20884.1802783883,646.93643223055
20909.1361855922,740.994565994566
20934.0920927961,713.465356112415
20959.048,672.171541289188
20984.0039072039,711.171255288902
21008.9598144078,757.053271759154
21033.9157216117,644.642331407037
21058.8716288156,658.406936348113
21083.8275360195,699.700751171339
21108.7834432234,706.583053641877
21133.7393504274,711.171255288902
21158.6952576313,734.112263524028
21183.6511648352,685.936146230264
21208.6070720391,667.583339642163
21233.562979243,662.995137995138
21258.5188864469,773.111977523742
21283.4747936508,646.93643223055
21308.4307008547,738.700465171053
21333.3866080586,697.406650347827
21358.3425152625,674.465642112701
21383.2984224664,679.053843759726
21408.2543296703,662.995137995138
21433.2102368742,807.523489876431
21458.1661440781,610.230819054349
21483.1220512821,623.995423995424
21508.077958486,640.054129760012
21533.0338656899,658.406936348113
21557.9897728938,683.642045406751
21582.9456800977,626.289524818937
21607.9015873016,658.406936348113
21632.8574945055,619.407222348399
21657.8134017094,596.466214113273
21682.7693089133,619.407222348399
21707.7252161172,630.877726465962
21732.6811233211,660.701037171625
21757.637030525,594.17211328976
21782.5929377289,589.583911642735
21807.5488449328,575.81930670166
21832.5047521368,633.171827289474
21857.4606593407,605.642617407323
21882.4165665446,573.525205878147
21907.3724737485,619.407222348399
21932.3283809524,550.584197643021
21957.2842881563,589.583911642735
21982.2401953602,630.877726465962
22007.1961025641,566.642903407609
22032.152009768,607.936718230836
22057.1079169719,649.230533054062
22082.0638241758,582.701609172197
22107.0197313797,651.524633877575
22131.9756385836,571.231105054634
22156.9315457875,589.583911642735
22181.8874529915,527.643189407895
22206.8433601954,523.05498776087
22231.7992673993,527.643189407895
22256.7551746032,568.937004231122
22281.7110818071,534.525491878433
22306.666989011,573.525205878147
22331.6228962149,566.642903407609
22356.5788034188,584.99570999571
22381.5347106227,511.584483643307
22406.4906178266,534.525491878433
22431.4465250305,587.289810819223
22456.4024322344,575.81930670166
22481.3583394383,626.289524818936
22506.3142466422,550.584197643021
22531.2701538462,580.407508348685
22556.2260610501,518.466786113845
22581.181968254,502.408080349257
22606.1378754579,509.290382819795
22631.0937826618,562.054701760584
22656.0496898657,557.466500113559
22681.0055970696,527.643189407895
22705.9615042735,479.467072114131
22730.9174114774,534.525491878433
22755.8733186813,486.349374584669
22780.8292258852,555.172399290046
22805.7851330891,520.760886937357
22830.741040293,548.290096819509
22855.6969474969,523.05498776087
22880.6528547009,571.231105054634
22905.6087619048,536.819592701946
22930.5646691087,575.81930670166
22955.5205763126,495.525777878719
22980.4764835165,500.113979525744
23005.4323907204,490.937576231694
23030.3882979243,523.05498776087
23055.3442051282,568.937004231122
23080.3001123321,488.643475408181
23105.256019536,477.172971290618
23130.2119267399,534.525491878433
23155.1678339438,500.113979525744
23180.1237411477,465.702467173055
23205.0796483517,493.231677055206
23230.0355555556,465.702467173055
23254.9914627595,543.701895172483
23279.9473699634,484.055273761156
23304.9032771673,465.702467173055
23329.8591843712,440.467358114417
23354.8150915751,454.231963055492
23379.770998779,470.290668820081
23404.7269059829,497.819878702232
23429.6828131868,451.93786223198
23454.6387203907,470.290668820081
23479.5946275946,449.643761408467
23504.5505347985,484.055273761156
23529.5064420024,525.349088584383
23554.4623492064,449.643761408467
23579.4182564103,463.408366349543
23604.3741636142,504.702181172769
23629.3300708181,438.173257290904
23654.285978022,412.938148232266
23679.2418852259,479.467072114131
23704.1977924298,426.702753173341
23729.1536996337,470.290668820081
23754.1096068376,442.761458937929
23779.0655140415,477.172971290618
23804.0214212454,474.878870467106
23828.9773284493,470.290668820081
23853.9332356532,412.938148232266
23878.8891428571,403.761744938216
23903.8450500611,465.702467173055
23928.800957265,399.17354329119
23953.7568644689,412.938148232266
23978.7127716728,506.996281996282
24003.6686788767,401.467644114703
24028.6245860806,474.878870467106
24053.5804932845,438.173257290904
24078.5364004884,486.349374584669
24103.4923076923,435.879156467392
24128.4482148962,472.584769643593
24153.4041221001,435.879156467392
24178.360029304,394.585341644165
24203.3159365079,454.231963055492
24228.2718437118,389.99713999714
24253.2277509158,376.232535056064
24278.1836581197,419.820450702804
24303.1395653236,419.820450702804
24328.0954725275,426.702753173341
24353.0513797314,387.703039173627
24378.0072869353,451.93786223198
24402.9631941392,428.996853996854
